location_id,latitude,longitude,dist_road_m,dist_hospital_m,flood_risk
181,22.455,88.31999999999998,18.356309823120146,447.489871467562,0.0
182,22.459999999999997,88.31999999999998,0.021786519440301317,88.42925713323964,0.0
183,22.464999999999996,88.31999999999998,3.9527461981477963,637.5723340611895,0.0
184,22.469999999999995,88.31999999999998,2.6735059918406012,1068.6265790832197,0.0
185,22.474999999999994,88.31999999999998,5.706691355503359,1255.5253361893717,0.0
186,22.479999999999993,88.31999999999998,19.370167222420125,1452.2650458595358,0.0
187,22.484999999999992,88.31999999999998,2.672039627125598,1382.0194352735919,0.0
188,22.48999999999999,88.31999999999998,32.89026490293968,986.6224871853804,0.0
189,22.49499999999999,88.31999999999998,17.722179702460377,558.4146289056989,0.0
190,22.49999999999999,88.31999999999998,1.6453124523969425,218.6401215617557,0.0
191,22.50499999999999,88.31999999999998,7.477204461315037,182.4387207906472,0.0
192,22.509999999999987,88.31999999999998,52.52734910502318,325.621169387902,0.0
193,22.514999999999986,88.31999999999998,1.9617306629524285,336.9990222262527,0.0
194,22.519999999999985,88.31999999999998,77.21108760670361,292.940702312549,0.0
195,22.524999999999984,88.31999999999998,7.454458481127616,819.1382508674013,0.0
196,22.529999999999983,88.31999999999998,7.80247042837,640.1457054065428,0.0
197,22.534999999999982,88.31999999999998,1.2110817864263554,471.0350888835739,0.0
198,22.53999999999998,88.31999999999998,28.089185144036097,787.9619004867444,0.0
199,22.54499999999998,88.31999999999998,16.162219970009183,1019.9612182605583,0.0
200,22.54999999999998,88.31999999999998,152.8190294671069,1100.4219143603182,0.0
201,22.55499999999998,88.31999999999998,34.5137229324886,854.1208721072887,0.0
202,22.559999999999977,88.31999999999998,76.16350505254998,317.8382053508966,0.0
203,22.564999999999976,88.31999999999998,4.178534492267865,147.95677977842226,0.0
204,22.569999999999975,88.31999999999998,7.684070228392078,590.7842769064736,0.0
205,22.574999999999974,88.31999999999998,15.450467626182974,738.5649912743615,0.0
